#Replicon Name	Replicon Accession	Start	Stop	Strand	GeneID	Locus	Locus tag	Protein product	Length	COG(s)	Protein name
chr	NC_004350.2	743711	744544	+	1028183	-	SMU_796	NP_721208.1	277	-	hypothetical protein SMU_796
chr	NC_004350.2	744579	744797	+	1028182	-	SMU_797	NP_721209.1	72	-	hypothetical protein SMU_797
chr	NC_004350.2	744933	745061	-	1028181	-	SMU_798c	NP_721210.1	42	-	hypothetical protein SMU_798c
chr	NC_004350.2	745261	745623	-	1028186	-	SMU_799c	NP_721211.1	120	-	hypothetical protein SMU_799c
chr	NC_004350.2	745834	746076	+	1028185	-	SMU_800	NP_721212.1	80	-	hypothetical protein SMU_800
chr	NC_004350.2	746130	747440	+	1028184	-	SMU_801	NP_721213.3	436	-	GTP-binding protein
chr	NC_004350.2	747742	747924	+	1028189	-	SMU_802	NP_721214.1	60	-	hypothetical protein SMU_802
chr	NC_004350.2	747961	749466	-	1029385	-	SMU_803c	NP_721215.1	501	-	ABC transporter ATP-binding protein
chr	NC_004350.2	749791	751005	+	1029337	-	SMU_804	NP_721216.1	404	-	hypothetical protein SMU_804
chr	NC_004350.2	751261	752001	-	1028191	-	SMU_805c	NP_721217.1	246	-	amino acid ABC transporter ATP-binding protein
chr	NC_004350.2	752001	754187	-	1028188	-	SMU_806c	NP_721218.1	728	-	glutamine ABC transporter permease
chr	NC_004350.2	754378	755295	+	1028187	-	SMU_807	NP_721219.1	305	-	hypothetical protein SMU_807
chr	NC_004350.2	755492	757483	+	1028194	uvrB	SMU_809	NP_721220.1	663	-	excinuclease ABC subunit B
chr	NC_004350.2	757851	758147	+	1028193	-	SMU_811	NP_721221.1	98	-	hypothetical protein SMU_811
chr	NC_004350.2	758147	758260	+	1028192	-	SMU_812	NP_721222.1	37	-	hypothetical protein SMU_812
chr	NC_004350.2	758451	759341	+	1028195	-	SMU_813	NP_721223.1	296	-	transcriptional regulator
chr	NC_004350.2	759399	759863	+	1029429	mutT	SMU_814	NP_721224.1	154	-	MutT-like protein
chr	NC_004350.2	759971	760786	+	1029428	-	SMU_815	NP_721225.1	271	-	amino acid ABC transporter substrate-binding protein
chr	NC_004350.2	761002	762138	+	1028197	-	SMU_816	NP_721226.1	378	-	transaminase
chr	NC_004350.2	762171	762986	+	1028196	-	SMU_817	NP_721227.1	271	-	amino acid ABC transporter substrate-binding protein
chr	NC_004350.2	763222	763398	+	1028190	-	SMU_818	NP_721228.1	58	-	30S ribosomal protein S21
chr	NC_004350.2	763556	763939	-	1028202	mscL	SMU_819	NP_721229.1	127	-	large conductance mechanosensitive channel
chr	NC_004350.2	764099	765619	+	1029489	-	SMU_820	NP_721230.1	506	-	hypothetical protein SMU_820
chr	NC_004350.2	765772	767550	+	1029488	dnaG	SMU_821	NP_721231.1	592	-	DNA primase
chr	NC_004350.2	767558	768673	+	1028204	rpoD	SMU_822	NP_721232.1	371	-	RNA polymerase sigma factor RpoD
chr	NC_004350.2	768686	769021	+	1028172	-	SMU_823	NP_721233.1	111	-	hypothetical protein SMU_823
chr	NC_004350.2	769338	770192	+	1028200	-	SMU_824	NP_721234.1	284	-	dTDP-4-keto-L-rhamnose reductase
chr	NC_004350.2	770365	771453	+	1028205	rgpA	SMU_825	NP_721235.1	362	-	RgpAc; glycosyltransferase
chr	NC_004350.2	771443	772378	+	1028203	rgpB	SMU_826	NP_721236.1	311	-	rhamnosyltransferase
chr	NC_004350.2	772378	773187	+	1028198	rgpC	SMU_827	NP_721237.1	269	-	polysaccharide ABC transporter permease
chr	NC_004350.2	773187	774404	+	1028207	rgpD	SMU_828	NP_721238.1	405	-	polysaccharide ABC transporter ATP-binding protein
chr	NC_004350.2	774427	775824	+	1029496	rgpE	SMU_829	NP_721239.1	465	-	glycosyltransferase
chr	NC_004350.2	775821	777572	+	1029091	rgpF	SMU_830	NP_721240.1	583	-	RgpFc protein
chr	NC_004350.2	777569	780109	+	1028210	-	SMU_831	NP_721241.1	846	-	hypothetical protein SMU_831
chr	NC_004350.2	780146	781462	+	1029491	-	SMU_832	NP_721242.1	438	-	hypothetical protein SMU_832
chr	NC_004350.2	781479	782405	+	1029490	-	SMU_833	NP_721243.1	308	-	glycosyltransferase
chr	NC_004350.2	782537	783475	+	1028211	-	SMU_834	NP_721244.1	312	-	hypothetical protein SMU_834
chr	NC_004350.2	783609	785420	+	1028199	-	SMU_835	NP_721245.1	603	-	hypothetical protein SMU_835
chr	NC_004350.2	785626	787260	+	1028216	-	SMU_836	NP_721246.1	544	-	hypothetical protein SMU_836
chr	NC_004350.2	787379	788221	+	1028212	-	SMU_837	NP_721247.1	280	-	reductase
chr	NC_004350.2	788354	789706	+	1028208	gshR	SMU_838	NP_721248.1	450	-	glutathione reductase
chr	NC_004350.2	789726	790982	-	1028206	fol	SMU_839	NP_721249.1	418	-	folyl-polyglutamate synthetase
chr	NC_004350.2	791322	791768	-	1028215	-	SMU_840c	NP_721250.1	148	-	hypothetical protein SMU_840c
chr	NC_004350.2	791892	793034	+	1028214	-	SMU_841	NP_721251.1	380	-	aminotransferase
chr	NC_004350.2	793149	794366	+	1028213	thiI	SMU_842	NP_721252.1	405	-	thiamine biosynthesis protein ThiI
chr	NC_004350.2	794504	795685	+	1028219	-	SMU_843	NP_721253.1	393	-	hypothetical protein SMU_843
chr	NC_004350.2	795716	796246	+	1028209	-	SMU_844	NP_721254.1	176	-	hypothetical protein SMU_844
chr	NC_004350.2	796274	796861	+	1028221	-	SMU_845	NP_721255.1	195	-	hypothetical protein SMU_845
chr	NC_004350.2	796972	797376	-	1028220	-	SMU_847c	NP_721256.1	134	-	hypothetical protein SMU_847c
chr	NC_004350.2	797035	797349	+	1028218	-	SMU_846	NP_721257.1	104	-	50S ribosomal protein L21
chr	NC_004350.2	797361	797696	+	1028217	-	SMU_848	NP_721258.1	111	-	hypothetical protein SMU_848
chr	NC_004350.2	797718	798011	+	1028224	-	SMU_849	NP_721259.1	97	-	50S ribosomal protein L27
chr	NC_004350.2	798325	799020	+	1028223	-	SMU_850	NP_721260.1	231	-	hypothetical protein SMU_850
chr	NC_004350.2	799021	799512	+	1028222	-	SMU_851	NP_721261.1	163	-	hypothetical protein SMU_851
chr	NC_004350.2	800165	801070	+	1028225	-	SMU_852	NP_721262.1	301	-	transcriptional regulator; CpsY-like protein
chr	NC_004350.2	801079	801540	+	1029493	lspA	SMU_853	NP_721263.1	153	-	lipoprotein signal peptidase
chr	NC_004350.2	801530	802420	+	1029411	-	SMU_854	NP_721264.1	296	-	pseudouridylate synthase
chr	NC_004350.2	802622	803194	+	1028227	-	SMU_855	NP_721265.1	190	-	hypothetical protein SMU_855
chr	NC_004350.2	803417	803947	+	1029446	pyrR	SMU_856	NP_721266.1	176	-	bifunctional pyrimidine regulatory protein PyrR/uracil phosphoribosyltransferase
chr	NC_004350.2	803944	805209	+	1029378	-	SMU_857	NP_721267.1	421	-	uracil permease
chr	NC_004350.2	805214	806140	+	1028229	pyrB	SMU_858	NP_721268.1	308	-	aspartate carbamoyltransferase
chr	NC_004350.2	806269	807357	+	1029336	pyrA	SMU_859	NP_721269.1	362	-	carbamoyl phosphate synthase small subunit
chr	NC_004350.2	807537	810716	+	1027974	pyrAB	SMU_860	NP_721270.1	1059	-	carbamoyl phosphate synthase large subunit
chr	NC_004350.2	810983	812317	+	1028230	-	SMU_862	NP_721271.1	444	-	permease
chr	NC_004350.2	812323	813030	+	1028231	-	SMU_863	NP_721272.1	235	-	ABC transporter ATP-binding protein
chr	NC_004350.2	813040	814284	+	1029367	-	SMU_864	NP_721273.1	414	-	ABC transporter permease
chr	NC_004350.2	814687	814962	+	1028234	-	SMU_865	NP_721274.1	91	-	30S ribosomal protein S16
chr	NC_004350.2	814973	815212	+	1028233	-	SMU_866	NP_721275.1	79	-	hypothetical protein SMU_866
chr	NC_004350.2	815301	815819	+	1028235	rimM	SMU_867	NP_721276.1	172	-	16S rRNA-processing protein RimM
chr	NC_004350.2	815809	816531	+	1028237	trmD	SMU_868	NP_721277.1	240	-	tRNA (guanine-N(1)-)-methyltransferase
chr	NC_004350.2	816615	817628	+	1029447	trxB2	SMU_869	NP_721278.1	337	-	thioredoxin reductase
chr	NC_004350.2	817697	818494	+	1029350	-	SMU_870	NP_721279.1	265	-	sugar metabolism transcriptional regulator
chr	NC_004350.2	818491	819402	+	1028239	pfkB	SMU_871	NP_721280.1	303	-	fructose-1-phosphate kinase
chr	NC_004350.2	819399	821366	+	1028238	-	SMU_872	NP_721281.1	655	-	PTS system fructose-specific transporter subunit IIABC
chr	NC_004350.2	821698	823935	+	1028236	metE	SMU_873	NP_721282.1	745	-	5-methyltetrahydropteroyltriglutamate/homocysteine S-methyltransferase
chr	NC_004350.2	823953	825809	+	1028241	-	SMU_874	NP_721283.1	618	-	bifunctional homocysteine S-methyltransferase/5,10-methylenetetrahydrofolate reductase
chr	NC_004350.2	825849	826466	-	1028228	-	SMU_875c	NP_721284.1	205	-	transposase, IS150-like
chr	NC_004350.2	827411	828247	-	1028226	msmR	SMU_876	NP_721285.1	278	-	MSM operon regulatory protein
chr	NC_004350.2	828355	830517	+	1028243	agaL	SMU_877	NP_721286.1	720	-	alpha-galactosidase
chr	NC_004350.2	830530	831792	+	1028240	msmE	SMU_878	NP_721287.1	420	-	multiple sugar-binding ABC transporter, sugar-binding protein MsmE
chr	NC_004350.2	831805	832677	+	1028242	msmF	SMU_879	NP_721288.1	290	-	multiple sugar-binding ABC transporter permease MsmF
chr	NC_004350.2	832692	833525	+	1028246	msmG	SMU_880	NP_721289.1	277	-	multiple sugar-binding ABC transporter permease MsmG
chr	NC_004350.2	833680	835125	+	1028245	gtfA	SMU_881	NP_721290.1	481	-	sucrose phosphorylase GtfA
chr	NC_004350.2	835140	836273	+	1028244	msmK	SMU_882	NP_721291.1	377	-	multiple sugar-binding ABC transporter ATP-binding protein, MsmK
chr	NC_004350.2	836364	837974	+	1028248	dexB	SMU_883	NP_721292.1	536	-	dextran glucosidase DexB
chr	NC_004350.2	838128	839132	-	1028232	galR	SMU_885	NP_721293.1	334	-	LacI family transcriptional repressor
chr	NC_004350.2	839269	840441	+	1029532	galK	SMU_886	NP_721294.1	390	-	galactokinase
chr	NC_004350.2	840446	841921	+	1028252	galT	SMU_887	NP_721295.1	491	-	galactose-1-phosphate uridylyltransferase
chr	NC_004350.2	842007	843071	+	1028251	galE	SMU_888	NP_721296.1	354	-	UDP-galactose 4-epimerase GalE
chr	NC_004350.2	843360	844418	+	1028247	pbpX	SMU_889	NP_721297.1	352	-	penicillin-binding protein, class C; fmt-like protein
chr	NC_004350.2	844622	845164	+	1028253	-	SMU_890	NP_721298.1	180	-	hypothetical protein SMU_890
chr	NC_004350.2	845296	846900	+	1028250	hsdM	SMU_891	NP_721299.1	534	-	type I restriction-modification system DNA methylase
chr	NC_004350.2	846893	848704	+	1028249	hsdS	SMU_892	NP_721300.1	603	-	type I restriction-modification system, specificity determinant
chr	NC_004350.2	848735	849880	+	1028259	-	SMU_893	NP_721301.1	381	-	anticodon nuclease
chr	NC_004350.2	849954	850226	+	1028257	-	SMU_895	NP_721302.1	90	-	DNA-damage-inducible protein
chr	NC_004350.2	850213	850491	+	1028258	-	SMU_896	NP_721303.1	92	-	hypothetical protein SMU_896
chr	NC_004350.2	850494	853541	+	1028260	-	SMU_897	NP_721304.1	1015	-	type I restriction-modification system, helicase subunits
chr	NC_004350.2	853755	854129	+	1028256	-	SMU_898	NP_721305.1	124	-	hypothetical protein SMU_898
chr	NC_004350.2	854135	854980	+	1028255	-	SMU_899	NP_721306.1	281	-	hypothetical protein SMU_899
chr	NC_004350.2	854992	855759	+	1028264	dapB	SMU_900	NP_721307.1	255	-	dihydrodipicolinate reductase
chr	NC_004350.2	855756	856961	+	1028262	papS	SMU_901	NP_721308.1	401	-	tRNA CCA-pyrophosphorylase
chr	NC_004350.2	856964	858832	+	1028261	-	SMU_902	NP_721309.1	622	-	ABC transporter ATP-binding protein
chr	NC_004350.2	859289	861025	+	1028267	-	SMU_905	NP_721310.1	578	-	ABC transporter ATP-binding protein
chr	NC_004350.2	861036	862808	+	1028266	-	SMU_906	NP_721311.1	590	-	ABC transporter ATP-binding protein
chr	NC_004350.2	862924	863844	+	1028265	-	SMU_909	NP_721312.1	306	-	permease
chr	NC_004350.2	864064	868452	+	1028270	gtfD	SMU_910	NP_721313.1	1462	-	glucosyltransferase-S
chr	NC_004350.2	868627	869136	-	1029495	-	SMU_911c	NP_721314.1	169	-	hypothetical protein SMU_911c
chr	NC_004350.2	869772	871121	+	1028263	-	SMU_913	NP_721315.1	449	-	glutamate dehydrogenase
chr	NC_004350.2	871233	871616	-	1028272	-	SMU_914c	NP_721316.1	127	-	hypothetical protein SMU_914c
chr	NC_004350.2	871725	872213	-	1028269	-	SMU_915c	NP_721317.1	162	-	7-cyano-7-deazaguanine reductase
chr	NC_004350.2	872226	872957	-	1028268	-	SMU_916c	NP_721318.1	243	-	hypothetical protein SMU_916c
chr	NC_004350.2	872939	873385	-	1028275	-	SMU_917c	NP_721319.1	148	-	6-pyruvoyl tetrahydrobiopterin synthase
chr	NC_004350.2	873385	874038	-	1028274	-	SMU_919c	NP_721320.1	217	-	ATPase, confers aluminum resistance
chr	NC_004350.2	874590	875024	+	1028273	-	SMU_921	NP_721321.1	144	-	transcriptional regulator
chr	NC_004350.2	875028	876830	+	1028277	-	SMU_922	NP_721322.1	600	-	ABC transporter ATP-binding protein
chr	NC_004350.2	876820	878574	+	1029412	-	SMU_923	NP_721323.1	584	-	ABC transporter ATP-binding protein
chr	NC_004350.2	878771	879256	+	1028271	tpx	SMU_924	NP_721324.1	161	-	lipid hydroperoxide peroxidase
chr	NC_004350.2	879393	879863	+	1028279	-	SMU_925	NP_721325.1	156	-	hypothetical protein SMU_925
chr	NC_004350.2	880091	880714	+	1028278	-	SMU_926	NP_721326.1	207	-	GTP-pyrophosphokinase
chr	NC_004350.2	880715	881401	+	1028276	-	SMU_927	NP_721327.1	228	-	response regulator
chr	NC_004350.2	881401	882639	+	1028283	-	SMU_928	NP_721328.1	412	-	histidine kinase
chr	NC_004350.2	882695	883045	-	1028281	-	SMU_929c	NP_721329.1	116	-	hypothetical protein SMU_929c
chr	NC_004350.2	883192	884103	-	1028282	-	SMU_930c	NP_721330.1	303	-	transcriptional regulator
chr	NC_004350.2	884361	885368	+	1028284	-	SMU_932	NP_721331.1	335	-	hypothetical protein SMU_932
chr	NC_004350.2	885392	886246	+	1028287	-	SMU_933	NP_721332.1	284	-	amino acid ABC transporter substrate-binding protein
chr	NC_004350.2	886256	886948	+	1029516	-	SMU_934	NP_721333.1	230	-	amino acid ABC transporter permease
chr	NC_004350.2	886957	887631	+	1028288	-	SMU_935	NP_721334.1	224	-	amino acid ABC transporter permease
chr	NC_004350.2	887641	888405	+	1028285	-	SMU_936	NP_721335.1	254	-	amino acid ABC transporter ATP-binding protein
chr	NC_004350.2	888612	889544	+	1028291	-	SMU_937	NP_721336.1	310	-	mevalonate diphosphate decarboxylase
chr	NC_004350.2	889546	890544	+	1028289	-	SMU_938	NP_721337.1	332	-	phosphomevalonate kinase
chr	NC_004350.2	890554	891549	+	1028286	-	SMU_939	NP_721338.1	331	-	isopentenyl pyrophosphate isomerase
chr	NC_004350.2	891632	892288	-	1028280	-	SMU_940c	NP_721339.1	218	-	hemolysin III
chr	NC_004350.2	892257	892598	-	1028293	-	SMU_941c	NP_721340.1	113	-	hypothetical protein SMU_941c
chr	NC_004350.2	892870	894153	-	1028292	mvaA	SMU_942	NP_721341.1	427	-	hydroxymethylglutaryl-CoA reductase
chr	NC_004350.2	894131	895306	-	1028290	-	SMU_943c	NP_721342.1	391	-	hydroxymethylglutaryl-CoA synthase
chr	NC_004350.2	895514	896353	+	1028296	thyA	SMU_944	NP_721343.1	279	-	thymidylate synthase
chr	NC_004350.2	896470	897249	+	1028295	-	SMU_946	NP_721344.1	259	-	permease
chr	NC_004350.2	897334	897846	+	1028294	dfrA	SMU_947	NP_721345.1	170	-	dihydrofolate reductase
chr	NC_004350.2	897864	898034	+	1028299	-	SMU_948	NP_721346.1	56	-	hypothetical protein SMU_948
chr	NC_004350.2	898059	899291	+	1028298	clpX	SMU_949	NP_721347.1	410	-	ATP-dependent protease ATP-binding subunit ClpX
chr	NC_004350.2	899307	899900	+	1028297	-	SMU_950	NP_721348.1	197	-	GTP-binding protein YsxC
chr	NC_004350.2	900229	901605	+	1028301	-	SMU_951	NP_721349.1	458	-	amino acid permease
chr	NC_004350.2	901615	902565	+	1028300	-	SMU_952	NP_721350.1	316	-	homocysteine methyltransferase
chr	NC_004350.2	902699	903961	-	1028302	-	SMU_953c	NP_721351.1	420	-	transcriptional regulator/aminotransferase
chr	NC_004350.2	904059	904910	+	1028304	-	SMU_954	NP_721352.1	283	-	pyridoxamine kinase
chr	NC_004350.2	904907	905440	+	1029492	-	SMU_955	NP_721353.1	177	-	hypothetical protein SMU_955
chr	NC_004350.2	905494	907599	-	1029523	clp	SMU_956	NP_721354.1	701	-	Clp-like ATP-dependent protease, ATP-binding subunit
chr	NC_004350.2	907994	908497	+	1028306	-	SMU_957	NP_721355.1	167	-	50S ribosomal protein L10
chr	NC_004350.2	908214	908534	+	1028305	-	SMU_958	NP_721356.1	106	-	hypothetical protein SMU_958
chr	NC_004350.2	908541	908795	-	1028303	-	SMU_959c	NP_721357.1	84	-	hypothetical protein SMU_959c
chr	NC_004350.2	908563	908931	+	1028311	-	SMU_960	NP_721358.1	122	-	50S ribosomal protein L7/L12
chr	NC_004350.2	909198	909749	+	1028309	-	SMU_961	NP_721359.1	183	-	hypothetical protein SMU_961
chr	NC_004350.2	909770	910837	+	1028308	-	SMU_962	NP_721360.1	355	-	dehydrogenase
chr	NC_004350.2	911429	912328	-	1028312	-	SMU_963c	NP_721361.1	299	-	deacetylase
chr	NC_004350.2	912434	913720	+	1027975	-	SMU_965	NP_721362.1	428	-	homoserine dehydrogenase
chr	NC_004350.2	913722	914588	+	1029434	-	SMU_966	NP_721363.1	288	-	homoserine kinase
chr	NC_004350.2	914758	916035	+	1028314	folC	SMU_967	NP_721364.1	425	-	folyl-polyglutamate synthetase
chr	NC_004350.2	916041	916619	+	1028313	-	SMU_968	NP_721365.1	192	-	GTP cyclohydrolase I
chr	NC_004350.2	916629	917429	+	1028310	folP	SMU_969	NP_721366.1	266	-	dihydropteroate synthase
chr	NC_004350.2	917437	917799	+	1028318	folA	SMU_970	NP_721367.1	120	-	dihydroneopterin aldolase
chr	NC_004350.2	917796	918275	+	1029557	folK	SMU_971	NP_721368.1	159	-	2-amino-4-hydroxy-6-hydroxymethyldihydropteridine pyrophosphokinase
chr	NC_004350.2	918410	919330	+	1029513	murB	SMU_972	NP_721369.1	306	-	UDP-N-acetylenolpyruvoylglucosamine reductase
chr	NC_004350.2	919334	920488	+	1028319	potA	SMU_973	NP_721370.1	384	-	spermidine/putrescine ABC transporter ATP-binding protein
chr	NC_004350.2	920472	921266	+	1028316	potB	SMU_974	NP_721371.1	264	-	spermidine/putrescine ABC transporter permease
chr	NC_004350.2	921263	922039	+	1028317	potC	SMU_975	NP_721372.1	258	-	spermidine/putrescine ABC transporter permease
chr	NC_004350.2	922032	923105	+	1028323	potD	SMU_976	NP_721373.1	357	-	ABC transporter periplasmic spermidine/putrescine-binding protein
chr	NC_004350.2	923353	924027	+	1028322	licT	SMU_977	NP_721374.1	224	-	transcriptional antiterminator LicT (fragment)
chr	NC_004350.2	924428	926362	+	1028324	bglP	SMU_980	NP_721375.1	644	-	PTS system beta-glucoside-specific transporter subunit II
chr	NC_004350.2	926535	927422	+	1028325	bglB1	SMU_981	NP_721376.1	295	-	BglB fragment
chr	NC_004350.2	927460	928017	+	1028320	bglB2	SMU_982	NP_721377.1	185	-	BglB fragment
chr	NC_004350.2	928250	929155	-	1028315	bglC	SMU_983	NP_721378.1	301	-	transcriptional regulator
chr	NC_004350.2	929340	929840	+	1028328	-	SMU_984	NP_721379.1	166	-	hypothetical protein SMU_984
chr	NC_004350.2	929971	931410	+	1028327	bglA	SMU_985	NP_721380.1	479	-	beta-glucosidase
chr	NC_004350.2	931498	932013	-	1028326	-	SMU_986c	NP_721381.1	171	-	hypothetical protein SMU_986c
chr	NC_004350.2	932362	933723	+	1028331	wapA	SMU_987	NP_721382.1	453	-	cell wall-associated protein WapA
chr	NC_004350.2	934040	935425	+	1028330	-	SMU_988	NP_721383.1	461	-	cardiolipin synthase
chr	NC_004350.2	935710	936786	+	1028321	asd	SMU_989	NP_721384.1	358	-	aspartate-semialdehyde dehydrogenase
chr	NC_004350.2	936827	937708	+	1028333	dapA	SMU_990	NP_721385.1	293	-	dihydrodipicolinate synthase
chr	NC_004350.2	937986	938354	+	1029526	-	SMU_991	NP_721386.1	122	-	ribonucleotide reductase
chr	NC_004350.2	938639	939604	+	1029505	-	SMU_992	NP_721387.1	321	-	hypothetical protein SMU_992
chr	NC_004350.2	939801	940652	+	1028334	-	SMU_993	NP_721388.1	283	-	GTPase YlqF
chr	NC_004350.2	940639	941421	+	1028332	rnh	SMU_994	NP_721389.1	260	-	ribonuclease HII
chr	NC_004350.2	941595	942557	+	1028329	-	SMU_995	NP_721390.1	320	-	ferrichromeABC transporter permease
chr	NC_004350.2	942554	943525	+	1028338	-	SMU_996	NP_721391.1	323	-	ferrichromeABC transporter permease
chr	NC_004350.2	943522	944328	+	1027993	-	SMU_997	NP_721392.1	268	-	inorganic ion ABC transporter ATP-binding protein
chr	NC_004350.2	944370	945392	+	1029602	-	SMU_998	NP_721393.1	340	-	ABC transporter periplasmic ferrichrome-binding protein
chr	NC_004350.2	945464	945745	+	1028340	-	SMU_999	NP_721394.1	93	-	hypothetical protein SMU_999
chr	NC_004350.2	945720	945845	+	1029457	-	SMU_1000	NP_721395.1	41	-	hypothetical protein SMU_1000
chr	NC_004350.2	945912	946754	+	1029456	smf	SMU_1001	NP_721396.1	280	-	DNA processing Smf protein
chr	NC_004350.2	946849	948966	+	1028341	topA	SMU_1002	NP_721397.1	705	-	DNA topoisomerase I
chr	NC_004350.2	949332	950666	+	1028337	gid	SMU_1003	NP_721398.1	444	-	tRNA (uracil-5-)-methyltransferase Gid
chr	NC_004350.2	951112	955542	+	1028336	gtfB	SMU_1004	NP_721399.1	1476	-	glucosyltransferase-I
chr	NC_004350.2	955738	960105	+	1028343	gtfC	SMU_1005	NP_721400.1	1455	-	glucosyltransferase-SI
chr	NC_004350.2	960370	961122	+	1028342	-	SMU_1006	NP_721401.1	250	-	ABC transporter ATP-binding protein
chr	NC_004350.2	961124	963127	+	1028339	-	SMU_1007	NP_721402.1	667	-	ABC transporter permease
chr	NC_004350.2	963169	963840	+	1028347	-	SMU_1008	NP_721403.1	223	-	response regulator
chr	NC_004350.2	963837	964790	+	1028345	-	SMU_1009	NP_721404.1	317	-	histidine kinase
chr	NC_004350.2	964941	965990	-	1028344	citC	SMU_1010	NP_721405.1	349	-	citrate lyase ligase
chr	NC_004350.2	966166	967056	-	1028349	citG	SMU_1011	NP_721406.1	296	-	CitG protein
chr	NC_004350.2	967062	967751	-	1028348	-	SMU_1012c	NP_721407.1	229	-	transcriptional regulator
chr	NC_004350.2	967981	969384	-	1028346	-	SMU_1013c	NP_721408.1	467	-	Mg2+/citrate transporter
chr	NC_004350.2	969627	970007	+	1028353	-	SMU_1014	NP_721409.1	126	-	hypothetical protein SMU_1014
chr	NC_004350.2	970026	970418	+	1028351	bcc	SMU_1016	NP_721410.1	130	-	acetyl-CoA carboxylase biotin carboxyl carrier protein subunit
chr	NC_004350.2	970441	971562	+	1028350	oadB	SMU_1017	NP_721411.1	373	-	oxaloacetate decarboxylase, sodium ion pump subunit
